ds,avg_temp,avg_temp_lower,avg_temp_upper,min_temp,min_temp_lower,min_temp_upper,max_temp,max_temp_lower,max_temp_upper,precipitation,precipitation_lower,precipitation_upper,feels_like,feels_like_lower,feels_like_upper,max_feels_like,max_feels_like_lower,max_feels_like_upper,min_feels_like,min_feels_like_lower,min_feels_like_upper,humidity,humidity_lower,humidity_upper
2025-09-06,29.617033558751807,27.575542589806,31.63223128295748,27.426802086692533,25.122675636460226,29.717716268462272,32.50308816313817,29.675058977796958,35.14175237618002,10.678963537372535,-5.126203207911027,27.64715567179821,36.86243476625189,32.786410767085385,40.66122175010506,42.56122069355078,37.56167491831872,47.271108922806086,31.149930501822936,26.905900717412884,35.8279549626034,84.09077321810253,74.46388033058032,93.62887754751273
2025-09-07,29.570636884244227,27.362241145337357,31.756739061020724,27.376266465776386,25.07365527730879,29.737246091913452,32.52880905954981,29.711903861551367,35.3516819275023,10.802313332018576,-5.508385341962455,27.87498850072756,36.70635294118854,32.86569628140637,40.84607242232285,42.36619594859622,37.35943489431424,47.103104765938966,31.144055489240188,26.913417616317822,35.674523815459025,84.23718678746972,75.0631355415701,94.12075792039943
2025-09-08,29.5062738774956,27.319717446286663,31.58918925916865,27.247754819727817,25.00404360336551,29.724789740616476,32.38853761094599,29.700776893185445,35.12250412871551,12.94477081671809,-4.71681275510143,30.20021854213909,36.516595644843704,32.5828850930974,40.83279630910156,42.140263876432144,36.837466025419715,47.19497315482531,30.85818666791179,26.462536917898678,35.210760764464546,84.32185595258073,75.60870587944193,93.5305962654519
2025-09-09,29.481409596609694,27.303488373206896,31.740518280889265,27.3692418169473,25.074689724410973,29.870467476332024,32.324761189693945,29.37285627672712,34.973154198185604,12.5293795308258,-5.350474029985447,30.070949275051504,36.416439918977204,32.583197412453565,40.36276078816405,42.111779363996696,37.31634413945713,47.13078487481088,30.833282288836006,26.485664857940154,35.08685644291646,85.04665895104007,75.84907638336222,94.37021394963692
2025-09-10,29.41427864191636,27.21450236563354,31.546298794553035,27.432765144619367,25.20775128877027,29.84144821774148,32.140569816056804,29.422888192113295,34.78724500180365,14.145619775654229,-3.223104824282414,31.154077125463612,36.2247300616565,32.34706008645263,40.52809727894842,41.88877329263929,37.03752698478585,46.98298392775507,30.77085106927146,26.562571916174207,35.38715009141689,85.63762136118824,75.42911300787843,94.44991889795247
2025-09-11,29.305637628925258,26.974992894318852,31.454662718423403,27.28988452432519,24.938213283484203,29.58322756960961,32.05002426789612,29.34952658547342,34.85883296286906,13.829724844435864,-3.664101520498698,30.66377125064743,36.062923882605915,31.784692586108484,40.18804961448578,41.80453000967779,36.51350065113252,46.732750306663604,30.58120255031804,25.739748061659117,35.27921367238775,86.00404064466278,77.50957529351373,94.74055943146062
2025-09-12,29.272986438843937,26.954927483741034,31.509049063062378,27.174169278005557,24.918823362972148,29.350117486130817,32.063394378850745,29.356368139357667,34.811666975072285,13.728179509978457,-3.312830304722092,29.967412792733843,36.0490628469381,31.74605135429643,40.09745475657696,41.90738725822891,36.766990080308936,46.59735200282358,30.367712639085482,26.07517809404876,35.18408850818441,85.58880464822624,76.6231115295666,94.63086844567806
2025-09-13,29.232450308719617,26.988691712817488,31.2915208634282,27.160939266230102,24.891627973303443,29.353414494384584,31.969840454095962,29.248230225327212,34.569583128631955,12.426114196782898,-3.9055396994206775,30.909153792626796,36.108399337167626,32.02429216234878,40.04260123521159,41.92614782980451,37.20448946755392,46.971833883483754,30.427514188525926,26.11505047360819,34.928193413646035,85.74199199998246,76.28200400126593,94.23900252809095
2025-09-14,29.17806775254226,27.028023396716193,31.385721765001566,27.104474772382922,24.774087322003698,29.553347412555205,31.98777860485717,29.07784699072128,34.65046015792059,12.346063025390672,-4.197174787728027,29.647700593270947,35.937847238577326,31.740763050426416,39.67439850606328,41.71032248271109,36.80935236534772,46.968064125886194,30.394943471186828,25.944759168231723,34.64465284456077,85.92215060090568,76.18484017822614,95.26549106581705
2025-09-15,29.11449474629959,27.018191970467463,31.37129441052528,26.975569407377645,24.578244493152503,29.26228142263913,31.852778330760856,29.20575088325463,34.62728295931577,14.254735225727496,-2.9063931335042916,30.586606702688268,35.750361988478986,31.642610214207906,39.874663118488904,41.48099580920878,36.41605934580674,46.412298767127254,30.097344151728606,25.424013817823056,34.479273965588874,85.99946801306112,76.88530605091522,94.46672007893095
2025-09-16,29.099141871023356,26.97781647187613,31.3075368722426,27.10224478781603,24.926814109480315,29.300724945552997,31.807170505846432,28.977704717464597,34.76734453335935,13.5803584622392,-3.2344908423884595,30.1135634922244,35.66907816380985,31.79191990698667,39.85183007823992,41.46666012889139,36.549063472651895,46.59004251142922,30.075879347523333,25.305856343847932,34.29186465746082,86.6760919041034,76.99780948408181,96.03550598118059
2025-09-17,29.049963687728514,26.894132913493525,31.247227808596953,27.17642443849395,24.70876112988471,29.44460994039963,31.653571778629512,28.925729335733987,34.230430773887115,14.918041021185783,-1.6361236490376627,32.25764722438106,35.51220536676199,31.459959120056784,39.29150740450939,41.27494392824258,36.45780768343333,46.32927372045343,30.031808944518364,25.259233879413024,34.22473486737628,87.17926539730274,78.27972598931709,96.27157819552028
2025-09-18,28.967217231301348,26.86336865242536,31.045989619019963,27.049393167753873,24.587209186956358,29.545317591519773,31.605264215947862,28.906833349535347,34.422002979456096,14.309940392586153,-2.6581103233707717,31.569185894462663,35.40008545577917,31.2730659456701,39.43515370000343,41.23819150449143,36.159273593548704,46.1439181946795,29.874742833715494,25.516373827892686,34.51543771910486,87.42041269369605,78.47956771436252,96.67378434507211
2025-09-19,28.967694869747085,26.710232910667866,31.25466571492367,26.954289212384317,24.639590544103356,29.301155695281647,31.67145266552077,28.820888884078975,34.47228588301218,13.908609244222388,-2.5441727568192536,30.68738082403122,35.449186816781776,31.417301232230596,39.59263983141627,41.40327976336039,36.23928593721165,46.191088812884196,29.70692179041466,24.780808773573437,34.053260945271944,86.84539476281398,77.44160621216885,95.45856845743324
2025-09-20,28.96662329534165,26.729876631913417,30.97508950143106,26.96585386368269,24.58209262350002,29.417246115026703,31.639972282515625,28.83592284653985,34.36249029017027,12.305236268431663,-4.174019888653705,29.128526863461108,35.58276833627663,31.952056289464355,39.72132464689687,41.49706110250817,36.23513755822181,46.59255244617305,29.823935471427323,25.31334996778828,34.05480370562821,86.80802469586462,77.74005442231937,96.97420497931468
2025-09-21,28.95697320541881,26.872017606561645,31.25522783766645,26.937653929264158,24.462130109648825,29.17570551370591,31.72768635911139,28.792411266189127,34.457664977645,11.928254113411548,-4.8122608832139635,28.290965763292053,35.49537836944609,31.414783758850184,39.368575562814875,41.3666512018178,36.04060362070466,46.18912857072778,29.85820767618623,25.213668983805977,34.007963337979504,86.77124119944557,76.91740822464389,95.76605062128804
2025-09-22,28.94218954569883,26.635599038208067,31.133597817601714,26.83965078391596,24.48683214218325,29.19075163319424,31.668421962705555,28.878657533554524,34.44361170774367,13.54996778227115,-3.289977511725711,30.941168284434028,35.3972936119867,31.361992807092587,39.75658498731213,41.230352310388845,36.428884565962925,45.953532373966276,29.634849453291796,25.17884652340146,34.015201557646904,86.61015686810974,76.81558728245369,95.40668568626704
2025-09-23,28.97835833861805,26.75565070313047,31.154688686372232,26.99893434792438,24.78056247474067,29.29461624101788,31.70262057517136,29.225684194098093,34.54314594414608,12.603765689330448,-4.869655638783973,29.039022111875482,35.40872443132935,31.37035405034901,39.670634120377564,41.31355567139947,36.284848109069166,46.325151251710295,29.692529333744858,25.36889443135302,34.421464399205,87.03224271711514,77.20854943259083,96.26484842662174
2025-09-24,28.982028605427132,26.7580602548477,31.04013109395805,27.106418947699318,24.915168115253433,29.42513074061723,31.63090866509414,28.857907841874713,34.24966823890949,13.689363635507458,-3.8771878914936653,31.12676820710606,35.34478565177667,31.129873420625163,39.263927037780014,41.22054786283554,35.91347639841094,46.1292975554445,29.729816301221764,24.972477362265007,34.332277988378,87.27031754225287,78.05434538893405,96.06041390484651
2025-09-25,28.95200543084459,26.925271035548374,31.220141874461774,27.01232674324085,24.79173625430803,29.216091587824298,31.66452585707711,28.88701824569721,34.36545451319704,12.852872126875322,-3.747264025828706,29.658677965092394,35.322633876879806,31.322527157757573,39.266367774779496,41.28017571037237,36.04073508691357,46.458788732835316,29.65350440212841,25.19508655867447,34.071664429633316,87.24148148595646,78.014655456847,96.67241838616489
2025-09-26,29.00361852761108,26.804877386506725,31.110480272869307,26.948705402767583,24.552170217245003,29.17187485863174,31.81063195035863,29.084303320431246,34.48898046079773,12.2500604323029,-4.548226570939428,29.44358358168036,35.455544934098675,31.35801103632495,39.19599741767789,41.535753513374175,36.918777848721895,46.234334500837825,29.5629687977508,25.009987859304324,33.966584783173204,86.39721780391423,77.05705762370859,96.1353702755608
2025-09-27,29.050657151244906,26.87535838081973,31.116814578499238,26.98920408403157,24.825275061930263,29.27048068325852,31.855063983826565,29.216088375953692,34.74923808801895,10.474536708049495,-7.735051270949599,27.696588380199078,35.66366190478046,31.437097270779642,39.74243472690904,41.71059915902486,36.87327150643023,46.7739320419007,29.750960709488748,25.252218475447297,33.967624290442544,86.09675669296999,76.92631559717562,95.88768409583027
2025-09-28,29.084715003621003,26.799958985034973,31.167371884152377,26.98632240669775,24.585175690166377,29.348136112046337,32.01278224489317,29.219001174702303,34.905796380045615,9.956317653195295,-7.460465887627695,29.02381263116803,35.638576804699994,31.80113939823173,39.71907151682138,41.64841550371387,36.97649290689471,46.24755430688058,29.847169330245727,25.49938302798743,34.297819010304565,85.8081038758372,77.27386317054321,95.57149414890222
2025-09-29,29.10795410057374,26.944913661780678,31.140400729617173,26.90900549859438,24.646087953770927,29.18763590987967,32.01585152489833,29.171395099540078,34.89329634946345,11.468441710493657,-5.420284416161069,28.154316184563584,35.58784862713526,31.290641490930497,39.48615317536076,41.56430514941218,36.754240710505314,46.385256158707904,29.67414921884354,25.085756018199596,34.118925413578275,85.41095463045387,76.38866109234633,94.83462798480338
2025-09-30,29.175302773323413,27.041706991645462,31.480613160380923,27.08340280124088,24.713453206529298,29.51662148174265,32.10313367992331,29.306256911377123,34.93000133093678,10.444188002538525,-5.696418023860851,27.26377428311659,35.62928219788547,31.712169640412007,39.789040797484844,41.68075983992308,36.85281557170961,46.62939457699317,29.768260458860688,25.47937170967536,34.25490984896993,85.61675851260613,76.27697029665822,95.46241198278024
2025-10-01,29.202305527201506,26.854491963469094,31.282810409784954,27.199586970975524,24.960445957789503,29.594777617929235,32.07389539376943,29.180352287788413,34.580130119465075,11.482350643174854,-6.599757332243024,29.151976255612084,35.575964878102816,31.386158053175098,39.745817241582955,41.59954694921558,36.471419110937696,46.55568471697373,29.82607531183035,24.70460909732052,34.08676503453357,85.66160671637483,75.79005047879518,94.33093090447436
2025-10-02,29.186940108974806,26.902341650253042,31.392985301926693,27.10705799219895,24.639602140141935,29.48204776715173,32.138267896732984,29.249189072409223,34.97003085672742,10.627357628272515,-7.744816818884996,27.10301112580418,35.54346044009664,31.527970387287734,39.644751326643345,41.64744558462606,36.712644142319895,46.81262429057827,29.752758557751648,25.21399292993856,34.24201248675364,85.46508434240377,76.75143261387403,95.29191045584058
2025-10-03,29.243905548406666,27.234636543942543,31.45413799659062,27.037278679900986,24.663964180439322,29.3986774756828,32.302579129615054,29.45781486852189,34.871892772722425,10.032605924880915,-5.786125607925829,26.548351339092054,35.64393219091755,31.50346756937485,39.96852051595669,41.866214141837055,37.02146064158626,46.479313746902776,29.646469832406652,25.228125186419486,34.22131066055038,84.48031388795555,74.22192277345572,93.47935434215614
2025-10-04,29.28657155349757,27.04140036532276,31.63485201347605,27.063465205248768,24.764533170082228,29.444013268479253,32.352128953996115,29.63591528315367,35.18397584120416,8.288729808101133,-9.013983146923744,23.373819074931358,35.79692458503435,32.07528132254384,39.75944508168093,41.97817426303584,37.04428470205685,46.931479116290866,29.799194176836007,25.511513294618666,34.45700240039562,84.06728549955575,74.97564452080414,93.40736438462763
2025-10-05,29.306332559767526,27.23194634489581,31.39768012890833,27.03784699050953,24.44507940445409,29.153427469370584,32.5016458915464,29.810459980015832,35.10175779933585,7.822273198092653,-10.260590336205153,26.232325099946536,35.693965490871854,31.844543664438635,39.81762989300396,41.826626277701216,36.81566089254366,46.73848163682146,29.840327926543537,25.629544115864977,34.3954628716299,83.69387767265773,74.3348094386407,93.17187100560069
2025-10-06,29.305375211241863,26.943656504281627,31.5489198836961,26.929268813461942,24.56150509397984,29.439429649747073,32.48327147160217,29.771118503514497,35.22638407398223,9.402416946811549,-7.405001487275689,26.121300067462812,35.54309126777507,31.650465980070297,39.60383516163427,41.626883312735686,36.36407885599887,46.94683441974747,29.592617826799668,25.263241826466608,34.26433347961049,83.23878935200165,74.3820187049609,92.7764864032465
2025-10-07,29.338874390433652,27.11870409652224,31.515862226602895,27.063952664601253,24.62071538656386,29.42315976300844,32.53624821849306,29.587965845884515,35.39859199037353,8.458319934549134,-7.750239283410995,25.85469743142758,35.463118906931115,31.284069308201026,39.43214019663973,41.60226473958427,36.467680338447394,46.41706148030383,29.593100355974137,25.07944195477517,34.233709105821944,83.41164821202554,74.83352448664725,92.63343481132063
2025-10-08,29.322835613739926,27.117091692703507,31.499829520415947,27.132215654295265,24.747667506020203,29.47832845755044,32.460515343781935,29.808132406286372,35.11644513493491,9.584520115579087,-8.13775820335846,26.099811954959165,35.26866244038804,31.09414173584352,39.36807014676508,41.35597127188055,36.66954748950227,46.36003864973668,29.53949502533533,25.460080998651367,34.10922739919975,83.4459658661598,74.08462049713319,93.27056888259612
2025-10-09,29.25589937840882,27.02558104797296,31.46048109782632,26.983969149706876,24.74352375919057,29.306397531364677,32.46714925576804,29.63546209612506,35.26355027316991,8.821181144099496,-8.000838487571942,26.24704699321963,35.07729347038001,31.060483082631542,39.185070513701284,41.216794480345435,36.17822299933876,46.21933151849328,29.338559222178375,25.208957057531645,33.781012607844254,83.25808038222651,74.46096958644519,92.97402302752761
2025-10-10,29.25361159624158,27.162040905230555,31.421144829519644,26.85124548126579,24.446492785838817,29.159383911190936,32.56366991447111,29.881835476486486,35.28185953650691,8.317552652826237,-9.615831452691966,24.28667588623888,35.00361876458162,31.021125428125607,39.04478256643543,41.22904320174053,36.371474449805575,46.19884172611738,29.09045360347823,24.536230023071823,33.690418741276005,82.29730987692632,72.86139119552121,91.67177084607479
2025-10-11,29.230350986810826,27.00099048845429,31.381749647610558,26.807976108642052,24.3878897041996,29.240996739931326,32.53678433686984,29.599291553075165,35.367849062919476,6.660357810359185,-10.647381966935262,24.224079569645166,34.970005348811064,30.76768474864681,38.99450134967746,41.11807281179114,35.84426517828087,46.29088223461049,29.08952525634608,24.802018836856213,33.64850527393701,81.91940960918674,71.89506590113614,90.8605701070706
2025-10-12,29.17865733363446,26.900283184275544,31.196525638163113,26.707235933982382,24.27720371359514,28.770183046681762,32.60280658475211,29.7618106956543,35.579939666988665,6.272575701996897,-8.479359561890604,24.092518843015522,34.671116738536554,30.638316314621974,38.48773294089793,40.730633811262436,35.94775216436846,45.856881177796524,28.967837028159458,24.448667911328226,33.523868338411155,81.58773263991705,72.04923714635648,90.65242813677622
2025-10-13,29.101970076891735,26.95393075406918,31.229277702186803,26.518827019139692,24.045042421079845,28.85989036240403,32.4956012868359,29.74720915240866,35.11470740793738,7.920266576935759,-9.222097497200522,25.77344612520178,34.3183641881456,30.256564321088426,38.721037377634055,40.28582859612661,35.345455406409926,45.40249055523929,28.551042426356727,24.158517560011134,32.97032110718473,81.17631099880451,72.38095473748011,90.3124229161039
2025-10-14,29.05679312948446,26.968539992052108,31.320862203970716,26.5700197296577,24.1692204287499,28.93983551796223,32.45622779598101,29.63972562877319,35.14547503330416,7.029996292047422,-9.428321908547685,23.25523953064611,34.034099132546444,29.910939745422127,38.06739529566474,40.01101903317647,34.79434205198703,44.86405220268566,28.37925477914823,23.85980775293495,32.66739396866788,81.39011783909116,72.54642120482943,90.23558616346304
2025-10-15,28.960504554893305,26.858052294687486,31.111710448647198,26.552248131442596,24.23646826639751,28.96297112206675,32.28649018451226,29.54234061040445,35.05662688348664,8.194304003009982,-8.762077371246825,25.329226062375525,33.636546092577305,29.72936422285591,37.68891548318985,39.513609325656304,34.62802114984486,44.367507099151986,28.15336628304746,23.91082276797612,32.45025139559164,81.45817686560918,72.50145365308822,90.94830181906555
2025-10-16,28.813127545277442,26.607133155708965,31.018482356728555,26.316585383421778,24.03140704671816,28.612969384719875,32.19933136642618,29.453687968410655,34.949150236852894,7.451997138479737,-10.47570148218505,24.18626357565839,33.24687805405699,28.965881331496078,37.3369626281601,39.12665926633274,33.92945883735615,44.140367687725146,27.783326458311834,23.587010811534658,32.490493908506195,81.29265490999158,71.50948471218362,90.65689060542746
2025-10-17,28.731567694626662,26.53559614220521,30.994846638599682,26.096246048849036,23.621448840076372,28.604598778814417,32.2040935588929,29.585517885384213,34.606077417386295,6.951640664484687,-10.367715801825796,23.48349983718608,32.983209455743165,28.843535566202075,36.85050053823953,38.898712783298556,33.972317388271726,43.89080165764793,27.372431016769042,22.828246835592484,32.03299447358111,80.33915701063827,70.84903138057288,89.84952350325389
2025-10-18,28.631508283933428,26.469123463925612,30.745947975555957,25.966339802090502,23.813964517965147,28.22414296460257,32.08921754908966,29.368368936681076,34.84390659581614,5.279953752330905,-11.341499092123426,21.475233502325075,32.771239380686545,28.998409316537384,36.90336947760528,38.559230210671984,33.86577913844159,43.904179948305455,27.218030344256736,22.495667904221925,31.671151749662744,79.95031221557385,70.50018382177366,90.0956311221479
2025-10-19,28.50670828829768,26.349611647281176,30.77848611699651,25.781091794253204,23.48366942253788,28.03759077385416,32.07262120704347,29.25052102728902,34.808873257015975,4.8605814411002015,-12.667326304557514,20.5621699979488,32.30871067082734,28.3874505452061,36.27526830402083,37.95884316445749,32.26724240336345,42.76692427650924,26.95498792135501,22.44007507064166,31.812299126881676,79.5870463088487,70.28186517978062,88.67839404622542
2025-10-20,28.361713327407774,26.147805873062907,30.673275291413006,25.511403484188232,23.210886733897464,27.950335586840442,31.889605323271933,29.282739707428313,34.66859557616723,6.4608899341190265,-11.565347391305961,23.21686300813228,31.809790782896084,27.544477904617526,35.978197455107015,37.32022323096495,32.45562537175553,42.3527847137756,26.41148988666756,22.038063626603407,30.888434392831783,79.12175498105414,69.54433149876525,88.55707614723899
